Variable i,Variable j,Time lag of i,Link type i --- j,Link value
distantTeams_10,closeOps_2,3,-->,0.018677
distantTeams_10,closeOps_3,0,o-o,-0.43829
distantTeams_10,closeOps_3,1,-->,0.030916
distantTeams_10,closeOps_3,2,-->,0.021524
distantTeams_10,closeOps_3,3,-->,0.025128
distantTeams_10,closeOps_3,4,-->,0.014315
distantTeams_10,closeOps_4,0,o-o,-0.34675
distantTeams_10,closeOps_4,1,-->,0.018135
distantTeams_10,closeOps_4,3,-->,0.014014
distantTeams_10,closeOps_4,4,-->,0.016961
distantTeams_10,closeOps_4,5,-->,0.020242
distantTeams_10,closeOps_5,0,o-o,-0.27105
distantTeams_10,closeOps_5,1,-->,0.022337
distantTeams_10,closeOps_5,3,-->,0.014285
distantTeams_10,closeOps_5,4,-->,0.025487
distantTeams_10,closeOps_5,5,-->,0.018195
distantTeams_10,closeOps_6,0,o-o,-0.20423
distantTeams_10,closeOps_6,1,-->,0.020643
distantTeams_10,closeOps_6,2,-->,0.015892
distantTeams_10,closeOps_6,3,-->,0.023792
distantTeams_10,closeOps_6,4,-->,0.034227
distantTeams_10,closeOps_6,5,-->,0.030963
distantTeams_10,closeOps_7,0,o-o,-0.13968
distantTeams_10,closeOps_7,1,-->,0.019449
distantTeams_10,closeOps_7,3,-->,0.014127
distantTeams_10,closeOps_7,4,-->,0.025565
distantTeams_10,closeOps_7,5,-->,0.028358
distantTeams_10,closeOps_8,0,o-o,-0.084646
distantTeams_10,closeOps_8,1,-->,0.02049
distantTeams_10,closeOps_8,4,-->,0.014292
distantTeams_10,closeOps_8,5,-->,0.020116
distantTeams_10,closeOps_9,0,o-o,-0.041567
distantTeams_10,closeOps_9,1,-->,0.027499
distantTeams_10,closeOps_9,2,-->,0.016267
distantTeams_10,closeOps_10,0,o-o,-0.018445
distantTeams_10,distantOps_1,0,o-o,-0.057391
distantTeams_10,distantOps_1,1,-->,-0.027319
distantTeams_10,distantOps_1,2,-->,-0.029543
distantTeams_10,distantOps_1,4,-->,0.019017
distantTeams_10,distantOps_2,0,o-o,-0.056527
distantTeams_10,distantOps_2,2,-->,-0.025084
distantTeams_10,distantOps_2,4,-->,0.017377
distantTeams_10,distantOps_3,0,o-o,-0.11429
distantTeams_10,distantOps_3,4,-->,0.013095
distantTeams_10,distantOps_3,5,-->,0.013676
distantTeams_10,distantOps_4,0,o-o,-0.11594
distantTeams_10,distantOps_4,2,-->,0.022182
distantTeams_10,distantOps_4,5,-->,0.018338
distantTeams_10,distantOps_5,2,-->,0.015604
distantTeams_10,distantOps_6,0,o-o,0.11598
distantTeams_10,distantOps_6,1,-->,-0.023419
distantTeams_10,distantOps_6,4,-->,-0.018851
distantTeams_10,distantOps_6,5,-->,-0.017062
distantTeams_10,distantOps_7,0,o-o,0.23129
distantTeams_10,distantOps_7,1,-->,-0.023526
distantTeams_10,distantOps_7,4,-->,-0.013136
distantTeams_10,distantOps_7,5,-->,-0.014989
distantTeams_10,distantOps_8,0,o-o,0.31421
distantTeams_10,distantOps_8,1,-->,-0.026823
distantTeams_10,distantOps_8,2,-->,-0.020012
distantTeams_10,distantOps_8,4,-->,-0.01642
distantTeams_10,distantOps_9,0,o-o,0.42667
distantTeams_10,distantOps_9,1,-->,-0.044486
distantTeams_10,distantOps_9,2,-->,-0.014023
distantTeams_10,distantOps_9,3,-->,-0.023018
distantTeams_10,distantOps_9,4,-->,-0.018517
distantTeams_10,distantOps_10,0,o-o,0.52044
distantTeams_10,distantOps_10,1,-->,-0.054597
distantTeams_10,distantOps_10,2,-->,-0.033007
distantTeams_10,distantOps_10,3,-->,-0.022992
distantTeams_10,distantOps_11,0,o-o,0.36691
distantTeams_10,distantOps_11,1,-->,-0.013724
distantTeams_10,distantOps_11,2,-->,-0.018341
distantTeams_10,distantOps_11,5,-->,-0.023013
closeOps_1,jerseyNumber,1,-->,0.020843
closeOps_1,jerseyNumber,2,-->,-0.013137
closeOps_1,jerseyNumber,3,-->,-0.031702
closeOps_1,jerseyNumber,5,-->,0.030745
closeOps_1,team,2,-->,-0.019574
closeOps_1,team,4,-->,0.015011
closeOps_1,team,5,-->,-0.014403
closeOps_1,speed,2,-->,0.050251
closeOps_1,speed,3,-->,0.03035
closeOps_1,speed,5,-->,0.016238
closeOps_1,closeTeams_1,2,-->,-0.023636
closeOps_1,closeTeams_1,3,-->,-0.033933
closeOps_1,closeTeams_1,4,-->,-0.022831
closeOps_1,closeTeams_2,2,-->,-0.015923
closeOps_1,closeTeams_2,3,-->,-0.015836
closeOps_1,closeTeams_3,1,-->,0.016958
closeOps_1,closeTeams_3,2,-->,-0.012874
closeOps_1,closeTeams_3,3,-->,-0.017306
closeOps_1,closeTeams_4,2,-->,-0.018941
closeOps_1,closeTeams_5,5,-->,-0.014799
closeOps_1,closeTeams_6,1,-->,0.015118
closeOps_1,closeTeams_6,5,-->,-0.030326
closeOps_1,closeTeams_7,1,-->,0.020473
closeOps_1,closeTeams_7,5,-->,-0.023252
closeOps_1,closeTeams_9,4,-->,0.023975
closeOps_1,distantTeams_1,1,-->,-0.040083
closeOps_1,distantTeams_1,2,-->,-0.015677
closeOps_1,distantTeams_1,3,-->,-0.016716
closeOps_1,distantTeams_2,1,-->,-0.037606
closeOps_1,distantTeams_2,2,-->,-0.017553
closeOps_1,distantTeams_3,2,-->,-0.025571
closeOps_1,distantTeams_3,4,-->,-0.013344
closeOps_1,distantTeams_4,3,-->,0.012924
closeOps_1,distantTeams_5,3,-->,0.013983
closeOps_1,distantTeams_6,3,-->,0.014938
closeOps_1,distantTeams_6,5,-->,0.014061
closeOps_1,distantTeams_7,1,-->,-0.013465
closeOps_1,distantTeams_8,1,-->,-0.027975
closeOps_1,distantTeams_8,3,-->,0.016564
closeOps_1,distantTeams_9,1,-->,-0.01994
closeOps_1,distantTeams_9,2,-->,0.018578
closeOps_1,distantTeams_9,3,-->,0.023858
closeOps_1,distantTeams_10,1,-->,-0.018159
closeOps_1,distantTeams_10,2,-->,0.029977
closeOps_1,distantTeams_10,3,-->,0.023028
closeOps_1,distantTeams_10,5,-->,0.01632
closeOps_1,closeOps_1,1,-->,0.10457
closeOps_1,closeOps_1,3,-->,0.068507
closeOps_1,closeOps_1,4,-->,0.066572
closeOps_1,closeOps_1,5,-->,0.02337
closeOps_1,closeOps_2,0,o-o,0.44262
closeOps_1,closeOps_2,1,-->,0.026659
closeOps_1,closeOps_2,2,-->,-0.030346
closeOps_1,closeOps_2,3,-->,-0.020322
closeOps_1,closeOps_2,4,-->,0.013489
closeOps_1,closeOps_3,0,o-o,0.17269
closeOps_1,closeOps_3,1,-->,-0.021547
closeOps_1,closeOps_3,2,-->,-0.037454
closeOps_1,closeOps_3,3,-->,-0.031465
closeOps_1,closeOps_4,0,o-o,-0.021788
closeOps_1,closeOps_4,1,-->,-0.018382
closeOps_1,closeOps_4,3,-->,-0.023336
closeOps_1,closeOps_4,4,-->,-0.015202
closeOps_1,closeOps_4,5,-->,-0.029701
closeOps_1,closeOps_5,0,o-o,-0.08556
closeOps_1,closeOps_5,1,-->,-0.029944
closeOps_1,closeOps_5,3,-->,-0.014673
closeOps_1,closeOps_5,5,-->,-0.018461
closeOps_1,closeOps_6,0,o-o,-0.090933
closeOps_1,closeOps_6,1,-->,-0.027464
closeOps_1,closeOps_6,2,-->,-0.01351
closeOps_1,closeOps_6,3,-->,-0.016589
closeOps_1,closeOps_6,5,-->,-0.017693
closeOps_1,closeOps_7,0,o-o,-0.064478
closeOps_1,closeOps_7,1,-->,-0.01333
closeOps_1,closeOps_7,2,-->,-0.019312
closeOps_1,closeOps_8,0,o-o,-0.02756
closeOps_1,closeOps_8,1,-->,-0.016108
closeOps_1,closeOps_10,0,o-o,-0.018962
closeOps_1,distantOps_1,1,-->,0.079931
closeOps_1,distantOps_1,2,-->,0.025354
closeOps_1,distantOps_2,0,o-o,-0.071604
closeOps_1,distantOps_2,1,-->,0.036382
closeOps_1,distantOps_2,2,-->,0.013542
closeOps_1,distantOps_2,3,-->,0.01699
closeOps_1,distantOps_3,0,o-o,-0.10263
closeOps_1,distantOps_3,1,-->,0.021331
closeOps_1,distantOps_3,2,-->,0.017778
closeOps_1,distantOps_3,3,-->,0.03991
closeOps_1,distantOps_4,0,o-o,-0.16651
closeOps_1,distantOps_4,2,-->,0.015339
closeOps_1,distantOps_4,3,-->,0.022084
closeOps_1,distantOps_5,0,o-o,-0.096237
closeOps_1,distantOps_5,2,-->,0.016324
closeOps_1,distantOps_6,1,-->,0.022275
closeOps_1,distantOps_6,4,-->,-0.014058
closeOps_1,distantOps_7,0,o-o,0.05366
closeOps_1,distantOps_7,1,-->,0.045756
closeOps_1,distantOps_7,3,-->,0.027636
closeOps_1,distantOps_7,4,-->,0.014857
closeOps_1,distantOps_7,5,-->,0.032134
closeOps_1,distantOps_8,0,o-o,0.073047
closeOps_1,distantOps_8,1,-->,0.049861
closeOps_1,distantOps_8,3,-->,0.036656
closeOps_1,distantOps_8,5,-->,0.037403
closeOps_1,distantOps_9,0,o-o,-0.078246
closeOps_1,distantOps_9,1,-->,0.03273
closeOps_1,distantOps_9,2,-->,0.018432
closeOps_1,distantOps_9,3,-->,0.055625
closeOps_1,distantOps_10,0,o-o,-0.26854
closeOps_1,distantOps_10,1,-->,0.018726
closeOps_1,distantOps_10,2,-->,0.045005
closeOps_1,distantOps_10,3,-->,0.045912
closeOps_1,distantOps_11,0,o-o,-0.5727
closeOps_1,distantOps_11,2,-->,0.045205
closeOps_1,distantOps_11,3,-->,0.013804
closeOps_2,jerseyNumber,2,-->,-0.028699
closeOps_2,jerseyNumber,3,-->,-0.01953
closeOps_2,jerseyNumber,5,-->,-0.013343
closeOps_2,team,2,-->,-0.013607
closeOps_2,team,5,-->,-0.023008
closeOps_2,coordinate_y,1,-->,-0.013876
closeOps_2,speed,2,-->,0.04891
closeOps_2,speed,3,-->,0.042966
closeOps_2,speed,4,-->,0.019583
closeOps_2,speed,5,-->,0.028011
closeOps_2,closeTeams_1,3,-->,-0.025167
closeOps_2,closeTeams_1,4,-->,-0.026726
closeOps_2,closeTeams_1,5,-->,-0.022776
closeOps_2,closeTeams_2,1,-->,0.013787
closeOps_2,closeTeams_6,5,-->,-0.030855
closeOps_2,closeTeams_7,2,-->,-0.020525
closeOps_2,closeTeams_7,5,-->,-0.019361
closeOps_2,closeTeams_8,3,-->,-0.014694
closeOps_2,closeTeams_8,5,-->,-0.019468
closeOps_2,closeTeams_9,4,-->,0.013921
closeOps_2,distantTeams_1,1,-->,-0.018363
closeOps_2,distantTeams_1,2,-->,-0.025546
closeOps_2,distantTeams_1,3,-->,-0.024432
closeOps_2,distantTeams_2,1,-->,-0.024118
closeOps_2,distantTeams_2,3,-->,-0.0192
closeOps_2,distantTeams_3,2,-->,-0.027666
closeOps_2,distantTeams_4,2,-->,0.013414
closeOps_2,distantTeams_5,1,-->,0.01971
closeOps_2,distantTeams_5,2,-->,0.028709
closeOps_2,distantTeams_5,5,-->,0.013891
closeOps_2,distantTeams_7,1,-->,-0.02556
closeOps_2,distantTeams_8,1,-->,-0.019745
closeOps_2,distantTeams_8,3,-->,0.020795
closeOps_2,distantTeams_9,1,-->,-0.014277
closeOps_2,distantTeams_10,1,-->,-0.01609
closeOps_2,distantTeams_10,3,-->,0.013755
closeOps_2,distantTeams_10,5,-->,0.026807
closeOps_2,closeOps_1,1,-->,0.051889
closeOps_2,closeOps_2,1,-->,0.067452
closeOps_2,closeOps_2,4,-->,0.021961
closeOps_2,closeOps_3,0,o-o,0.60144
closeOps_2,closeOps_3,5,-->,-0.021879
closeOps_2,closeOps_4,0,o-o,0.31027
closeOps_2,closeOps_4,3,-->,-0.013896
closeOps_2,closeOps_4,4,-->,-0.029107
closeOps_2,closeOps_4,5,-->,-0.032668
closeOps_2,closeOps_5,0,o-o,0.14887
closeOps_2,closeOps_5,3,-->,-0.023546
closeOps_2,closeOps_5,4,-->,-0.023436
closeOps_2,closeOps_5,5,-->,-0.017488
closeOps_2,closeOps_6,0,o-o,0.066488
closeOps_2,closeOps_6,2,-->,-0.01901
closeOps_2,closeOps_6,3,-->,-0.026827
closeOps_2,closeOps_6,4,-->,-0.023298
closeOps_2,closeOps_6,5,-->,-0.030156
closeOps_2,closeOps_7,0,o-o,0.016333
closeOps_2,closeOps_7,2,-->,-0.021479
closeOps_2,closeOps_7,3,-->,-0.017647
closeOps_2,closeOps_7,5,-->,-0.016768
closeOps_2,closeOps_8,1,-->,-0.017585
closeOps_2,closeOps_8,5,-->,-0.014184
closeOps_2,closeOps_10,0,o-o,-0.020963
closeOps_2,closeOps_11,0,o-o,-0.013896
closeOps_2,distantOps_1,1,-->,0.027253
closeOps_2,distantOps_2,0,o-o,-0.031686
closeOps_2,distantOps_2,3,-->,0.018634
closeOps_2,distantOps_2,4,-->,-0.013614
closeOps_2,distantOps_3,0,o-o,-0.017686
closeOps_2,distantOps_4,0,o-o,0.046712
closeOps_2,distantOps_4,5,-->,-0.014631
closeOps_2,distantOps_5,0,o-o,0.025232
closeOps_2,distantOps_5,3,-->,0.013979
closeOps_2,distantOps_6,0,o-o,-0.015782
closeOps_2,distantOps_6,3,-->,0.018237
closeOps_2,distantOps_6,5,-->,0.016748
closeOps_2,distantOps_7,0,o-o,-0.085087
closeOps_2,distantOps_7,3,-->,0.021721
closeOps_2,distantOps_7,5,-->,0.015642
closeOps_2,distantOps_8,0,o-o,-0.23707
closeOps_2,distantOps_8,4,-->,0.025273
closeOps_2,distantOps_8,5,-->,0.024261
closeOps_2,distantOps_9,0,o-o,-0.5045
closeOps_2,distantOps_9,1,-->,0.01311
closeOps_2,distantOps_9,5,-->,0.014845
closeOps_2,distantOps_10,0,o-o,-0.86146
closeOps_2,distantOps_10,2,-->,0.01751
closeOps_2,distantOps_10,3,-->,0.019042
closeOps_2,distantOps_10,5,-->,0.018658
closeOps_2,distantOps_11,0,o-o,-0.51176
closeOps_2,distantOps_11,1,-->,-0.023498
closeOps_2,distantOps_11,3,-->,-0.014526
closeOps_2,distantOps_11,5,-->,0.027915
closeOps_3,jerseyNumber,2,-->,-0.01841
closeOps_3,jerseyNumber,3,-->,-0.017075
closeOps_3,jerseyNumber,4,-->,-0.024887
closeOps_3,team,5,-->,-0.025927
closeOps_3,speed,3,-->,0.027394
closeOps_3,speed,4,-->,0.022182
closeOps_3,speed,5,-->,0.025184
closeOps_3,direction,1,-->,-0.015746
closeOps_3,closeTeams_1,3,-->,-0.025757
closeOps_3,closeTeams_1,4,-->,-0.01482
closeOps_3,closeTeams_1,5,-->,-0.021264
closeOps_3,closeTeams_2,4,-->,0.03926
closeOps_3,closeTeams_3,1,-->,0.021862
closeOps_3,closeTeams_3,4,-->,0.038396
closeOps_3,closeTeams_4,1,-->,0.020145
closeOps_3,closeTeams_4,4,-->,0.024353
closeOps_3,closeTeams_5,4,-->,0.016654
closeOps_3,closeTeams_6,1,-->,-0.013629
closeOps_3,closeTeams_6,5,-->,-0.02578
closeOps_3,closeTeams_7,2,-->,-0.016964
closeOps_3,closeTeams_7,5,-->,-0.030994
closeOps_3,closeTeams_8,5,-->,-0.02595
closeOps_3,distantTeams_1,2,-->,-0.024179
closeOps_3,distantTeams_1,3,-->,-0.034895
closeOps_3,distantTeams_1,4,-->,-0.01568
closeOps_3,distantTeams_2,1,-->,-0.016832
closeOps_3,distantTeams_2,2,-->,-0.018229
closeOps_3,distantTeams_3,2,-->,-0.022979
closeOps_3,distantTeams_4,5,-->,0.023235
closeOps_3,distantTeams_5,4,-->,0.018724
closeOps_3,distantTeams_5,5,-->,0.018735
closeOps_3,distantTeams_6,1,-->,-0.013238
closeOps_3,distantTeams_6,2,-->,0.014511
closeOps_3,distantTeams_7,1,-->,-0.041018
closeOps_3,distantTeams_8,1,-->,-0.035123
closeOps_3,distantTeams_8,4,-->,-0.023861
closeOps_3,distantTeams_9,4,-->,-0.01561
closeOps_3,distantTeams_10,1,-->,-0.013888
closeOps_3,distantTeams_10,3,-->,0.023314
closeOps_3,distantTeams_10,5,-->,0.022016
closeOps_3,closeOps_1,1,-->,0.029728
closeOps_3,closeOps_1,4,-->,0.01923
closeOps_3,closeOps_2,1,-->,0.043481
closeOps_3,closeOps_2,4,-->,0.015561
closeOps_3,closeOps_3,1,-->,0.075203
closeOps_3,closeOps_3,4,-->,0.03376
closeOps_3,closeOps_4,0,o-o,0.60847
closeOps_3,closeOps_4,3,-->,-0.017677
closeOps_3,closeOps_4,4,-->,0.013456
closeOps_3,closeOps_5,0,o-o,0.37644
closeOps_3,closeOps_5,3,-->,-0.020182
closeOps_3,closeOps_6,0,o-o,0.22329
closeOps_3,closeOps_6,1,-->,-0.013097
closeOps_3,closeOps_6,2,-->,-0.02241
closeOps_3,closeOps_6,3,-->,-0.031875
closeOps_3,closeOps_6,5,-->,-0.021356
closeOps_3,closeOps_7,0,o-o,0.11783
closeOps_3,closeOps_7,1,-->,-0.016801
closeOps_3,closeOps_7,2,-->,-0.02563
closeOps_3,closeOps_7,3,-->,-0.021616
closeOps_3,closeOps_7,5,-->,-0.016458
closeOps_3,closeOps_8,0,o-o,0.036153
closeOps_3,closeOps_8,1,-->,-0.016119
closeOps_3,closeOps_8,2,-->,-0.014167
closeOps_3,closeOps_8,3,-->,-0.02018
closeOps_3,closeOps_8,5,-->,-0.01993
closeOps_3,closeOps_9,2,-->,-0.02371
closeOps_3,closeOps_9,3,-->,-0.014748
closeOps_3,closeOps_10,3,-->,0.013085
closeOps_3,distantOps_1,0,o-o,0.015267
closeOps_3,distantOps_1,1,-->,0.015573
closeOps_3,distantOps_1,3,-->,0.0271
closeOps_3,distantOps_1,4,-->,0.013853
closeOps_3,distantOps_2,3,-->,0.022966
closeOps_3,distantOps_3,0,o-o,0.079625
closeOps_3,distantOps_3,1,-->,-0.021213
closeOps_3,distantOps_4,0,o-o,0.13347
closeOps_3,distantOps_5,0,o-o,0.060986
closeOps_3,distantOps_6,0,o-o,-0.064821
closeOps_3,distantOps_6,5,-->,0.024431
closeOps_3,distantOps_7,0,o-o,-0.25882
closeOps_3,distantOps_7,3,-->,0.015141
closeOps_3,distantOps_7,5,-->,0.018563
closeOps_3,distantOps_8,0,o-o,-0.5322
closeOps_3,distantOps_9,0,o-o,-0.92989
closeOps_3,distantOps_10,0,o-o,-0.67732
closeOps_3,distantOps_10,1,-->,-0.021924
closeOps_3,distantOps_10,2,-->,0.016573
closeOps_3,distantOps_10,3,-->,0.024136
closeOps_3,distantOps_11,0,o-o,-0.41566
closeOps_3,distantOps_11,1,-->,-0.016435
closeOps_3,distantOps_11,4,-->,-0.01369
closeOps_3,distantOps_11,5,-->,0.023623
closeOps_4,jerseyNumber,1,-->,-0.013994
closeOps_4,jerseyNumber,4,-->,-0.033236
closeOps_4,team,3,-->,0.015391
closeOps_4,team,4,-->,0.024842
closeOps_4,behaviour,2,-->,0.013681
closeOps_4,speed,1,-->,0.014433
closeOps_4,speed,3,-->,0.020718
closeOps_4,speed,4,-->,0.02342
closeOps_4,speed,5,-->,0.020218
closeOps_4,direction,3,-->,-0.021222
closeOps_4,closeTeams_1,3,-->,-0.023401
closeOps_4,closeTeams_2,1,-->,-0.019677
closeOps_4,closeTeams_2,2,-->,0.023775
closeOps_4,closeTeams_2,3,-->,-0.023685
closeOps_4,closeTeams_3,1,-->,-0.017466
closeOps_4,closeTeams_3,5,-->,0.018125
closeOps_4,closeTeams_4,1,-->,-0.01728
closeOps_4,closeTeams_4,5,-->,0.021055
closeOps_4,closeTeams_5,1,-->,0.031815
closeOps_4,closeTeams_6,5,-->,-0.014236
closeOps_4,closeTeams_7,2,-->,-0.027308
closeOps_4,closeTeams_7,5,-->,-0.027783
closeOps_4,closeTeams_8,2,-->,-0.013402
closeOps_4,closeTeams_8,5,-->,-0.032514
closeOps_4,closeTeams_9,5,-->,-0.017598
closeOps_4,distantTeams_1,1,-->,0.015433
closeOps_4,distantTeams_1,3,-->,-0.025045
closeOps_4,distantTeams_1,4,-->,-0.013451
closeOps_4,distantTeams_3,2,-->,-0.027822
closeOps_4,distantTeams_4,1,-->,-0.016515
closeOps_4,distantTeams_5,5,-->,0.017421
closeOps_4,distantTeams_7,5,-->,0.014905
closeOps_4,distantTeams_8,3,-->,0.016351
closeOps_4,distantTeams_8,5,-->,0.01438
closeOps_4,distantTeams_9,1,-->,0.027636
closeOps_4,distantTeams_9,3,-->,0.017507
closeOps_4,distantTeams_10,3,-->,0.031699
closeOps_4,distantTeams_10,4,-->,0.020361
closeOps_4,closeOps_1,1,-->,0.054819
closeOps_4,closeOps_1,4,-->,0.018367
closeOps_4,closeOps_2,1,-->,-0.014685
closeOps_4,closeOps_2,2,-->,0.025636
closeOps_4,closeOps_2,5,-->,-0.021437
closeOps_4,closeOps_3,1,-->,0.025874
closeOps_4,closeOps_3,2,-->,0.016287
closeOps_4,closeOps_4,2,-->,0.013775
closeOps_4,closeOps_4,4,-->,0.016215
closeOps_4,closeOps_4,5,-->,0.014466
closeOps_4,closeOps_5,0,o-o,0.66764
closeOps_4,closeOps_5,2,-->,0.018687
closeOps_4,closeOps_6,0,o-o,0.43252
closeOps_4,closeOps_6,2,-->,-0.015423
closeOps_4,closeOps_6,3,-->,-0.019104
closeOps_4,closeOps_7,0,o-o,0.25332
closeOps_4,closeOps_7,1,-->,-0.015818
closeOps_4,closeOps_7,2,-->,-0.017832
closeOps_4,closeOps_7,3,-->,-0.015371
closeOps_4,closeOps_8,0,o-o,0.11232
closeOps_4,closeOps_8,2,-->,-0.016114
closeOps_4,closeOps_8,3,-->,-0.014481
closeOps_4,closeOps_8,5,-->,-0.014557
closeOps_4,closeOps_9,0,o-o,0.034339
closeOps_4,closeOps_9,2,-->,-0.032097
closeOps_4,distantOps_1,0,o-o,0.029104
closeOps_4,distantOps_1,4,-->,0.016389
closeOps_4,distantOps_2,0,o-o,0.057678
closeOps_4,distantOps_2,3,-->,0.018699
closeOps_4,distantOps_3,0,o-o,0.14206
closeOps_4,distantOps_3,1,-->,-0.019869
closeOps_4,distantOps_4,0,o-o,0.17608
closeOps_4,distantOps_5,0,o-o,0.059201
closeOps_4,distantOps_5,3,-->,0.022982
closeOps_4,distantOps_6,0,o-o,-0.18931
closeOps_4,distantOps_7,0,o-o,-0.53302
closeOps_4,distantOps_8,0,o-o,-0.94882
closeOps_4,distantOps_8,1,-->,0.070741
closeOps_4,distantOps_8,3,-->,0.014728
closeOps_4,distantOps_8,4,-->,0.026697
closeOps_4,distantOps_9,0,o-o,-0.67981
closeOps_4,distantOps_9,1,-->,0.02681
closeOps_4,distantOps_9,4,-->,0.030222
closeOps_4,distantOps_10,0,o-o,-0.50507
closeOps_4,distantOps_10,1,-->,0.027077
closeOps_4,distantOps_10,2,-->,-0.017832
closeOps_4,distantOps_10,3,-->,0.025084
closeOps_4,distantOps_10,4,-->,0.01803
closeOps_4,distantOps_11,0,o-o,-0.32058
closeOps_4,distantOps_11,4,-->,0.01377
closeOps_4,distantOps_11,5,-->,0.037098
closeOps_5,jerseyNumber,2,-->,0.031074
closeOps_5,jerseyNumber,4,-->,-0.025093
closeOps_5,jerseyNumber,5,-->,0.013199
closeOps_5,team,2,-->,0.019884
closeOps_5,team,3,-->,0.019794
closeOps_5,team,4,-->,0.036473
closeOps_5,behaviour,2,-->,0.013657
closeOps_5,coordinate_y,3,-->,0.017179
closeOps_5,speed,1,-->,0.024816
closeOps_5,speed,2,-->,-0.028089
closeOps_5,speed,3,-->,0.014592
closeOps_5,speed,4,-->,0.013837
closeOps_5,closeTeams_1,3,-->,-0.024497
closeOps_5,closeTeams_2,1,-->,-0.015247
closeOps_5,closeTeams_2,3,-->,-0.028905
closeOps_5,closeTeams_2,4,-->,0.015557
closeOps_5,closeTeams_3,1,-->,-0.030534
closeOps_5,closeTeams_3,3,-->,-0.016356
closeOps_5,closeTeams_3,4,-->,0.023218
closeOps_5,closeTeams_4,1,-->,-0.036238
closeOps_5,closeTeams_4,4,-->,0.03015
closeOps_5,closeTeams_5,1,-->,-0.015347
closeOps_5,closeTeams_5,4,-->,0.034369
closeOps_5,closeTeams_5,5,-->,0.013385
closeOps_5,closeTeams_6,4,-->,0.024982
closeOps_5,closeTeams_7,1,-->,0.013614
closeOps_5,closeTeams_7,2,-->,-0.03
closeOps_5,closeTeams_7,5,-->,-0.019266
closeOps_5,closeTeams_8,1,-->,0.014354
closeOps_5,closeTeams_8,2,-->,-0.024599
closeOps_5,closeTeams_8,5,-->,-0.022179
closeOps_5,closeTeams_9,5,-->,-0.020323
closeOps_5,distantTeams_1,1,-->,0.024643
closeOps_5,distantTeams_1,3,-->,-0.016646
closeOps_5,distantTeams_3,1,-->,-0.01464
closeOps_5,distantTeams_3,5,-->,-0.019001
closeOps_5,distantTeams_4,1,-->,-0.036975
closeOps_5,distantTeams_5,1,-->,-0.015842
closeOps_5,distantTeams_5,2,-->,0.02347
closeOps_5,distantTeams_6,4,-->,-0.013659
closeOps_5,distantTeams_7,1,-->,0.018743
closeOps_5,distantTeams_7,4,-->,-0.034144
closeOps_5,distantTeams_8,1,-->,0.028956
closeOps_5,distantTeams_8,3,-->,0.023498
closeOps_5,distantTeams_9,1,-->,0.042054
closeOps_5,distantTeams_9,3,-->,0.027654
closeOps_5,distantTeams_10,1,-->,0.018831
closeOps_5,distantTeams_10,2,-->,-0.019468
closeOps_5,distantTeams_10,3,-->,0.038639
closeOps_5,distantTeams_10,4,-->,0.017431
closeOps_5,closeOps_1,3,-->,0.017148
closeOps_5,closeOps_1,5,-->,-0.015686
closeOps_5,closeOps_3,1,-->,0.016251
closeOps_5,closeOps_3,2,-->,0.032948
closeOps_5,closeOps_3,3,-->,-0.018184
closeOps_5,closeOps_4,1,-->,0.068784
closeOps_5,closeOps_4,2,-->,0.045103
closeOps_5,closeOps_4,3,-->,0.031717
closeOps_5,closeOps_4,4,-->,0.023649
closeOps_5,closeOps_4,5,-->,0.014335
closeOps_5,closeOps_5,1,-->,0.050532
closeOps_5,closeOps_5,3,-->,0.038842
closeOps_5,closeOps_5,4,-->,0.052268
closeOps_5,closeOps_5,5,-->,0.020371
closeOps_5,closeOps_6,0,o-o,0.67625
closeOps_5,closeOps_6,4,-->,0.017721
closeOps_5,closeOps_7,0,o-o,0.42587
closeOps_5,closeOps_8,0,o-o,0.21809
closeOps_5,closeOps_8,2,-->,-0.013012
closeOps_5,closeOps_8,3,-->,-0.016255
closeOps_5,closeOps_8,5,-->,-0.013734
closeOps_5,closeOps_9,0,o-o,0.089462
closeOps_5,closeOps_9,2,-->,-0.035896
closeOps_5,closeOps_9,4,-->,-0.014508
closeOps_5,closeOps_10,0,o-o,0.014251
closeOps_5,closeOps_10,1,-->,-0.02035
closeOps_5,closeOps_10,2,-->,-0.025984
closeOps_5,closeOps_11,1,-->,-0.012988
closeOps_5,distantOps_1,0,o-o,0.053537
closeOps_5,distantOps_1,1,-->,-0.014474
closeOps_5,distantOps_2,0,o-o,0.096876
closeOps_5,distantOps_3,0,o-o,0.1955
closeOps_5,distantOps_3,1,-->,-0.047329
closeOps_5,distantOps_3,2,-->,-0.016751
closeOps_5,distantOps_3,3,-->,0.017428
closeOps_5,distantOps_4,0,o-o,0.18111
closeOps_5,distantOps_4,3,-->,0.033496
closeOps_5,distantOps_5,0,o-o,-0.043221
